ibex_sentence_key	expe_sentence_key	sentence_key	dossier-brat	texte	wh-in-situ-final	texte_expe	OK_Expe_perception	num_syll_OK_Expe_perception	The Voice Contest	nombre-de-mots	type-de-phrase	wh-type	pos-wh	func-wh	quality-wh	rheto-wh	subj-DP	subj-clit	subj-ce	nombre-subj	inverted-subj	comp	nombre-comp	lex-restr	partitif	neg	est-ce-que	nombre_verbes	flexion-et	type-de-verbe-et	extraction-site	notes	partie-a-enlever	nombre-partie-a-enlever-mots	nombre-mots-a-enlever	bad-prosodie	dislocation-droite	presence-eske	attention-dernier-mot	fin-partie-enlever	OK_SynCart	filename	locuteur	texte_turn_brut	spk_id	spk_age	spk_sex	segmented_OK	nombre_syll	nombre_mots_praat	brat_startT	brat_endT	dur_raw	dur_globale	Hz_min_global	Hz_max_global	Hz_mean_global	Hz_STD_global	st_min_global	st_max_global	st_mean_global	st_STD_global	w0_et	w0_startT	w0_endT	w0_n_syll	s0_et	s0_startT	s0_endT	V0_et	V0_startT	V0_endT	V0_midtime	V0_Hz_mid	V0_Hz_mean	V0_Hz_median	V0_st_STD	V0_st_mid	V0_st_mean	V0_st_median	s1_et	s1_startT	s1_endT	V1_word	V1_accented	V1_et	V1_startT	V1_endT	V1_midtime	V1_Hz_mid	V1_Hz_mean	V1_Hz_median	V1_st_STD	V1_st_mid	V1_st_mean	V1_st_median	diff_Hz_mid	diff_st_mid	diff_Hz_mean	diff_st_mean	diff_time	slope	final_intonation	PA_wh_Hz	PA_wh_st	PA_fin_Hz	PA_fin_st	dist_syll_wh_end	dist_time_wh_end
NO-000-de-0-F-WE2_A019_624s92	000-de-0-WE2_A019_624s92	WE2_A019_624s92	WE2_decl_10	parce que quand on est enseignant on s'occupe des autres  			?	?	?	10	decla	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	YES	WE2_A019.xml	spk2	parce que quand on est enseignant on s'occupe des autres 	XF20	NOAGE	F	YES	13	10	0	1.965	1.986	1.965	94.4919869666174	244.616886288267	199.589702728734	31.5938036138879	-0.949049639397729	15.486682540308	11.6952336556712	3.25288915202517	autres	1.695	1.965	1	zot\rc	1.695	1.965	o	1.755	1.855	1.805	210.94093384829	209.053515957286	209.928056700444	0.310932193792383	12.9219601218938	12.7639736909244	12.8386945602187	de	1.565	1.695	des	YES	e	1.615	1.695	1.655	190.570150490594	187.754157356634	189.718343541155	0.448376242605236	11.1638625833224	10.9011399608534	11.0863072899016	20.3707833576964	1.75809753857133	21.2993586006519	1.86283373007103	0.15	11.7206502571422	rising	NA	NA	NA	NA	NA	NA
NO-000-de-0-F-WE2_A021_312s794	000-de-0-WE2_A021_312s794	WE2_A021_312s794	WE2_decl_9	je suis quelqu'un qui suis toujours prête à partir  			NO	11	3	9	decla	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	YES	WE2_A021.xml	spk1	je suis quelqu'un qui suis toujours prête à partir 	DF22	NOAGE	F	YES	12	9	0.035	1.895	2.136	1.86	94.7880412860118	382.811198898772	188.474754456626	38.6493385544899	-0.876386824348834	23.2396089620321	10.6619387668789	3.21555215801671	partir	1.495	1.895	2	ti\rc	1.745	1.895	i	1.805	1.865	1.835	124.32691747936	121.640714880603	122.721096582685	1.23182414485741	3.76705145451537	3.35579888173962	3.5404813896505	pa\rc	1.495	1.745	partir	NO	a	1.545	1.585	1.565	177.351335615187	176.28649756514	176.509215260167	0.18603953193457	9.91923030627196	9.81431733083782	9.83689492861977	-53.0244181358267	-6.15217885175659	-54.6457826845361	-6.45851844909821	0.27	-22.7858475990985	fall	NA	NA	NA	NA	NA	NA
NO-000-de-0-F-WE2_A021_3399s19	000-de-0-WE2_A021_3399s19	WE2_A021_3399s19	WE2_decl_10	voilà parce que ça me plaisait beaucoup plus que l'Anglais  			?	?	?	10	decla	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	YES	WE2_A021.xml	spk1	voilà parce que ça me plaisait beaucoup plus que l'Anglais 	DF22	NOAGE	F	YES	14	10	0.355	2.205	3.124	1.85	67.60602240936	295.272943159426	171.242000467113	26.8057284711172	-5.90717373958238	18.7445899630763	9.08182829331797	2.95906865202264	l'anglais	1.785	2.205	2	gl\ep	1.975	2.205	\ep	2.035	2.205	2.12	278.345214671258	215.362857264864	199.213835781731	4.41459310788312	17.7051149729909	12.7622004185874	11.9318141857705	la\~^	1.785	1.975	l'anglais	NO	a\~^	1.835	1.975	1.905	157.721269214989	155.239689257361	156.226984455356	0.537725820638623	7.88825353122088	7.60622580091269	7.72371672973484	120.623945456269	9.81686144176998	60.1231680075024	5.15597461767467	0.215	45.6598206593952	rising	NA	NA	NA	NA	NA	NA
NO-000-de-0-F-WE2_A021_969s018	000-de-0-WE2_A021_969s018	WE2_A021_969s018	WE2_decl_8	ben je fréquente plutôt le Champion de Fleury  			NO	11	3	8	decla	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	YES	WE2_A021.xml	spk1	ben je fréquente plutôt le Champion de Fleury 	DF22	NOAGE	F	YES	12	8	0.365	1.945	2.051	1.58	130.070497657262	275.121402465087	206.451881105854	29.015521236182	4.55152523780791	17.5233075066294	12.3667626436496	2.5794245355646	fleury	1.675	1.945	2	\rci	1.825	1.945	i	1.905	1.945	1.925	NA	130.136672229889	130.070497657262	NA	NA	4.56031753412079	4.55152523780791	fl\oe	1.675	1.825	fleury	NO	\oe	1.785	1.825	1.805	150.533174517142	150.718581446517	150.412706273762	0.42641638823628	7.08042812109496	7.09833310428527	7.06656205953809	NA	NA	-20.5819092166282	-2.53801557016448	0.12	NA	fall	NA	NA	NA	NA	NA	NA
NO-000-de-0-F-WE2_A022_1288s05	000-de-0-WE2_A022_1288s05	WE2_A022_1288s05	WE2_decl_7	oui nous on était allé jusqu'à Amsterdam  			NO	11	3	7	decla	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	YES	WE2_A022.xml	spk2	oui nous on était allé jusqu'à Amsterdam 	ch_AC7	NOAGE	F	YES	12	8	0.035	1.715	2.382	1.68	81.3316836961543	214.101461585366	170.817107079962	15.3746837231273	-3.57659485288866	13.179562022897	9.19529564870736	1.65008107693371	amsterdam	1.195	1.715	3	dam	1.535	1.715	a	1.565	1.645	1.605	176.284368927706	171.334211513491	171.315272202834	0.418899002660494	9.81485467933167	9.31732568827006	9.31827803186513	st\ep\rc	1.265	1.535	amsterdam	NO	\ep	1.425	1.505	1.465	170.332622862627	169.352011310908	169.477609150518	0.242697371449498	9.22019269681196	9.11881413534173	9.13306818013283	5.95174606507905	0.594661982519709	1.98220020258239	0.198511552928332	0.14	4.24758558942649	rising	NA	NA	NA	NA	NA	NA
NO-000-de-0-F-WE2_A022_2790s014	000-de-0-WE2_A022_2790s014	WE2_A022_2790s014	WE2_decl_7	c'est pour ça que j'étais passée devant  			?	?	2	7	decla	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	YES	WE2_A022.xml	spk1	c'est pour ça que j'étais passée devant 	YR23	NOAGE	F	YES	10	7	0.065	1.485	1.516	1.42	145.327401510208	257.674335168491	181.012012384271	29.2326909624243	6.47173408774131	16.389030410681	10.073559558213	2.56426612868962	devant	1.275	1.485	2	va\~^	1.365	1.485	a\~^	1.415	1.485	1.45	152.412627356159	151.796352910617	152.003271570001	0.08197654097522	7.29578809375896	7.22548253206196	7.24922585194344	d\sw	1.275	1.365	devant	NO	\sw	1.335	1.365	1.35	150.595510928892	152.394297124692	151.329304324484	0.322093387013765	7.08805727142869	7.29170184032227	7.1722966419265	1.81711642726702	0.207730822330266	-0.59794421407463	-0.066219308260316	0.1	2.07730822330267	rising	NA	NA	NA	NA	NA	NA
NO-000-de-0-F-WE2_A026_836s272	000-de-0-WE2_A026_836s272	WE2_A026_836s272	WE2_decl_5	j'ai interviewé aussi un taillandier  			?	?	2	5	decla	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	YES	WE2_A026.xml	spk1	j'ai interviewé aussi un taillandier 	ch_NS3	NOAGE	F	YES	11	5	0.165	1.895	1.921	1.73	161.896473469525	393.561380269125	191.909968127384	37.8902111497885	8.34089175136973	23.7508593744573	11.048276500226	2.64372735800524	taillandier	1.305	1.895	3	dje	1.675	1.895	e	1.755	1.895	1.825	195.734968351836	194.183509471932	194.147655808778	0.086405160322992	11.6268146896884	11.4888490947255	11.4858514543447	ja\~^	1.435	1.675	taillandier	NO	a\~^	1.525	1.675	1.6	189.135853645715	186.151512326589	187.444132449677	0.322455772456777	11.0330744776924	10.7549512701827	10.8775279890329	6.59911470612053	0.593740211996019	8.03199714534239	0.733897824542728	0.225	2.63884538664898	rising	NA	NA	NA	NA	NA	NA
NO-000-de-0-M-WE2_A001_1334s953	000-de-0-WE2_A001_1334s953	WE2_A001_1334s953	WE2_decl_9	et on est bloqué on peut avancer nulle part  			NO	11	3	9	decla	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	YES	WE2_A001.xml	spk2	et on est bloqué on peut avancer nulle part 	BV1	NOAGE	M	YES	12	9	0.065	1.595	1.712	1.53	51.6639704192965	131.140645992076	105.684246897283	16.5120663497494	-11.4332141567125	4.73177632936412	0.660499092179416	3.52808906552289	part	1.465	1.595	1	pa\rc	1.465	1.595	a	1.505	1.535	1.52	117.965285279041	118.439947384481	116.897295541801	NA	2.85951338494887	2.9243136187051	2.70133594782773	nyl	1.325	1.465	nulle	YES	y	1.405	1.435	1.42	103.057638612769	102.923593209157	102.794100869772	NA	0.521351257907591	0.498783630980832	0.476966641298742	14.9076466662723	2.33816212704128	15.5163541753238	2.42552998772427	0.1	23.3816212704128	rising	NA	NA	NA	NA	NA	NA
NO-000-de-0-M-WE2_A010_2601s104	000-de-0-WE2_A010_2601s104	WE2_A010_2601s104	WE2_decl_9	alors ce qui me plait c'est que ça évolue  			?	?	2	9	decla	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	YES	WE2_A010.xml	spk2	alors ce qui me plait c'est que ça évolue 	GK11	NOAGE	M	YES	12	9	0.035	2.245	2.37	2.21	82.3610362010764	174.523420074192	123.434191427457	19.1620212807328	-3.3562623483343	9.64109630075004	3.44726242352237	2.6044510333193	évolue	1.895	2.245	3	ly	2.095	2.245	y	2.135	2.245	2.19	88.9229546304775	89.5835897652388	88.4635164124082	1.16173547721709	-2.03368816480363	-1.93735094586321	-2.12360543456927	v\ct	1.965	2.095	évolue	NO	\ct	2.015	2.095	2.055	107.57089706474	106.805048363825	107.750946510091	0.272980908647851	1.2633564459013	1.13806389308838	1.29240650818082	-18.6479424342624	-3.29704461070493	-17.2214585985864	-3.0754148389516	0.135	-24.4225526718883	fall	NA	NA	NA	NA	NA	NA
NO-000-de-0-M-WE2_A012_2952s523	000-de-0-WE2_A012_2952s523	WE2_A012_2952s523	WE2_decl_11	bah on dit souvent qu'à Orléans les gens ils sont cons  			?	?	?	11	decla	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	YES	WE2_A012.xml	spk2	bah on dit souvent qu'à Orléans les gens ils sont cons 	ZD13	NOAGE	M	YES	14	11	0.105	1.675	2.461	1.57	75.9872979769453	157.779858481271	115.809607540518	14.4459258837886	-4.76789006271528	7.89495929160589	2.41604501957816	2.0632810443199	cons	1.525	1.675	1	ko\~^	1.525	1.675	o\~^	1.585	1.675	1.63	105.865043667607	107.49554446397	105.977938074127	0.90472376267773	0.983994408952014	1.23185517486608	1.00243854780506	so\~^	1.355	1.525	sont	YES	o\~^	1.395	1.525	1.46	104.349879653636	106.691151819674	104.044091244203	0.78345853987057	0.736869189717212	1.10559468362992	0.68598705853383	1.5151640139716	0.247125219234802	0.804392644295987	0.126260491236158	0.17	1.45367776020472	rising	NA	NA	NA	NA	NA	NA
NO-000-de-0-M-WE2_A012_3645s942	000-de-0-WE2_A012_3645s942	WE2_A012_3645s942	WE2_decl_11	et bien on peut pas faire d'omelette sans casser des oeufs  			?	?	?	11	decla	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	YES	WE2_A012.xml	spk2	et bien on peut pas faire d'omelette sans casser des oeufs 	ZD13	NOAGE	M	YES	14	12	0.145	2.105	2.39	1.96	79.1502228423604	138.403184940972	112.667852917822	13.934917987673	-4.04801619244936	5.62664867069376	1.93078489600312	2.17875824931914	oeufs	1.975	2.105	1	z\o/	1.975	2.105	\o/	2.025	2.105	2.065	NA	NA	NA	NA	NA	NA	NA	de	1.845	1.975	des	YES	e	1.875	1.975	1.925	92.6103330835281	92.9512982682026	91.9219424735014	1.23944956113106	-1.33159554677448	-1.302208425906	-1.46126040217171	NA	NA	NA	NA	0.14	NA	rising	NA	NA	NA	NA	NA	NA
NO-000-de-0-M-WE2_A016_1717s012	000-de-0-WE2_A016_1717s012	WE2_A016_1717s012	WE2_decl_4	ouais il fait beau  			?	?	2	4	decla	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	YES	WE2_A016.xml	spk2	ouais il fait beau 	BT17	NOAGE	M	YES	4	4	0.075	0.615	0.692	0.54	99.3773181488752	245.456409522329	148.817076123861	48.6266979115848	-0.10736898063072	15.5456304244828	6.06814166702159	5.27455949702371	beau	0.455	0.615	1	bo	0.455	0.615	o	0.505	0.615	0.56	108.322611457117	107.261312336978	107.837108176901	0.221912365202629	1.38398968956058	1.21235669093605	1.30624447499755	f\ep	0.295	0.455	fait	YES	\ep	0.335	0.455	0.395	121.085624324998	119.684934083207	120.743575389726	2.13218387964564	3.30758418079076	2.99864135121632	3.2585317320677	-12.7630128678806	-1.92359449123018	-12.4236217462295	-1.78628466028028	0.165	-11.6581484316981	fall	NA	NA	NA	NA	NA	NA
NO-000-de-0-M-WE2_A016_230s521	000-de-0-WE2_A016_230s521	WE2_A016_230s521	WE2_decl_10	je travaille dans l'école qui est à rue Jeanne d'Arc  			?	?	?	10	decla	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	YES	WE2_A016.xml	spk2	je travaille dans l'école qui est à rue Jeanne d'Arc 	BT17	NOAGE	M	YES	13	11	0.035	1.835	1.918	1.8	40.688026637568	102.760297735828	81.9071151616515	15.6440394188299	-14.8941725180566	0.471643146392233	-3.86465404786632	4.05635985909703	d'arc	1.605	1.835	1	da\rck	1.605	1.835	a	1.635	1.665	1.65	102.312970133978	102.407282223424	102.298874120667	NA	0.395864616708791	0.411802343052152	0.393483206163816	\zhan	1.365	1.605	jeanne	YES	a	1.465	1.505	1.485	91.7174067504605	91.0769634131316	92.0315601135464	0.824561957914016	-1.49843694871741	-1.62948522751802	-1.4375929161693	10.5955633835176	1.8943015654262	11.3303188102927	2.04128757057017	0.165	11.4806155480376	rising	NA	NA	NA	NA	NA	NA
NO-000-de-0-M-WE2_A016_243s897	000-de-0-WE2_A016_243s897	WE2_A016_243s897	WE2_decl_5	ouais je marche pas mal  			NO	4	3	5	decla	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	YES	WE2_A016.xml	spk2	ouais je marche pas mal 	BT17	NOAGE	M	YES	5	5	0.085	0.875	0.983	0.79	80.7042029550738	101.647044733026	87.6469557201932	4.77141349322531	-3.71136376513389	0.285392224138323	-2.3071048561614	0.923613049519076	mal	0.645	0.875	1	mal	0.645	0.875	a	0.805	0.845	0.825	94.184210691716	94.3282857804736	94.1625460286573	0.392920870674781	-1.03735914006143	-1.01346082040814	-1.04129718539047	pa	0.535	0.645	pas	YES	a	0.585	0.645	0.615	83.8478848432043	84.1844822990307	83.6252680566266	0.649492431699026	-3.0516733720602	-2.98930983576335	-3.0977634919833	10.3363258485117	2.01431423199877	10.1438034814429	1.97584901535521	0.21	9.59197253332748	rising	NA	NA	NA	NA	NA	NA
NO-000-de-0-M-WE2_A018_1809s772	000-de-0-WE2_A018_1809s772	WE2_A018_1809s772	WE2_decl_10	je faisais beaucoup de musique aussi quand j'étais plus jeune  			?	?	?	10	decla	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	YES	WE2_A018.xml	spk2	je faisais beaucoup de musique aussi quand j'étais plus jeune 	UI19	NOAGE	M	YES	15	10	0.035	2.205	2.28	2.17	61.7153907917471	255.539779086485	148.965638025243	42.187209123139	-8.45724016554944	16.2433331459596	6.28259885473384	4.53249556860054	jeune	1.935	2.205	1	\zh\oen	1.935	2.205	\oe	1.985	2.095	2.04	113.636390601227	114.473631739216	114.327471132221	0.193727593673767	2.21309896170772	2.33926094187477	2.31806523153212	ply	1.765	1.935	plus	YES	y	1.895	1.935	1.915	125.525058644817	125.379623563662	125.525058644817	0.531434718271902	3.93359077137864	3.91089020875954	3.93359077137863	-11.8886680435899	-1.72049180967092	-10.9059918244459	-1.57162926688477	0.125	-13.7639344773674	fall	NA	NA	NA	NA	NA	NA
NO-000-de-0-M-WE2_A024_871s485	000-de-0-WE2_A024_871s485	WE2_A024_871s485	WE2_decl_9	il est pas qualifié on le paie moins cher  			NO	11	3	9	decla	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	YES	WE2_A024.xml	spk2	il est pas qualifié on le paie moins cher 	LF25	NO_SPK_AGE	M	YES	11	9	0.085	1.735	1.823	1.65	88.717601344002	146.820274454298	117.087296742087	15.3639592635944	-2.08142823730382	6.6489144447206	2.58304579110881	2.27819759259648	cher	1.495	1.735	1	\sh\ep\rc	1.495	1.735	\ep	1.595	1.705	1.65	125.309953430308	124.818080931011	124.419356026793	1.95585272782451	3.90417627939294	3.74550129129423	3.78253133092192	mwe\~^	1.345	1.495	moins	YES	e\~^	1.455	1.495	1.475	123.336706112006	123.211771961772	123.237052935295	0.052022708720182	3.63119315243971	3.61363563946285	3.61719385361504	1.9732473183022	0.272983126953223	1.60630896923939	0.131865651831381	0.175	1.55990358258985	rising	NA	NA	NA	NA	NA	NA
NO-000-de-0-M-WE2_A026_10s3	000-de-0-WE2_A026_10s3	WE2_A026_10s3	WE2_decl_7	moi je suis orléanais depuis quarante ans  			NO	11	3	7	decla	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	YES	WE2_A026.xml	spk2	moi je suis orléanais depuis quarante ans 	RW27	NOAGE	M	YES	12	7	0.245	2.475	3.575	2.23	86.5780254052839	162.662430575962	115.805538620009	15.1332587397852	-2.49407542780269	8.21482860913078	2.39779094577538	2.21853501880217	ans	2.285	2.475	1	ta\~^	2.285	2.475	a\~^	2.395	2.475	2.435	109.231233404913	118.452903486105	109.756049634924	2.93155751831031	1.52747562021619	2.73054422445628	1.61160554093814	\rca\~^	2.155	2.285	quarante	YES	a\~^	2.185	2.285	2.235	96.6581731615058	94.7974149019668	96.5605060613971	0.660800291657983	-0.588522993750429	-0.935325445638824	-0.605939187050408	12.5730602434077	2.11599861396662	23.655488584138	3.6658696700951	0.2	10.5799930698331	rising	NA	NA	NA	NA	NA	NA
NO-000-de-0-M-WE2_A026_538s9	000-de-0-WE2_A026_538s9	WE2_A026_538s9	WE2_decl_4	c'est vraiment très bien  			NO	5	3	4	decla	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	NO	YES	WE2_A026.xml	spk2	c'est vraiment très bien 	RW27	NOAGE	M	YES	5	4	0.255	1.055	1.297	0.8	51.4369783077355	378.319343050747	149.715205665043	80.3726332699725	-10.7486902339601	23.0259609797242	4.84956789049222	8.52430664004216	bien	0.935	1.055	1	bje\~^	0.935	1.055	e\~^	1.025	1.055	1.04	113.129505308032	113.664714743551	113.119736872875	NA	2.13569661906372	2.21715350943822	2.13420803303734	t\rc\ep	0.775	0.935	très	YES	\ep	0.885	0.935	0.91	131.724968873532	131.467874732829	132.875232339853	0.849925800838115	4.76747701675023	4.72266463774122	4.92086657270882	-18.5954635655005	-2.63178039768651	-17.8031599892789	-2.50551112830299	0.13	-20.2444645975886	fall	NA	NA	NA	NA	NA	NA
NO-000-we-0-F-WE2_A007_1981	000-we-0-WE2_A007_1981	WE2_A007_1981	whisf-eslo2	comment tu as pu y avoir accès ? 			Y	9	1	7	wh-ex-situ	comment	ex-situ	autre	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	NO	0	2	flechi	modal	YES	NO	NO	0	0	NO	NO	NO	NO	NO	YES	WE2_A007.xml	spk1	comment tu as pu y avoir accès ?	ch_CD2	NOAGE	F	YES	10	7	0	1.495	1.589	1.495	83.1308343407569	255.323657318389	171.028124609773	34.5012310312017	-2.40532418784831	16.2930409314258	8.85377977832652	4.14234236136512	accès	1.155	1.495	2	s\ep	1.285	1.495	\ep	1.405	1.495	1.45	191.961034528949	191.63799799668	193.804906776295	0.468401612970878	11.288784333983	11.254974757379	11.4552611705352	\rcak	1.105	1.285	accès	NO	a	1.155	1.245	1.2	163.869370388059	164.17415176725	164.595438095507	0.309882437462054	8.55034678478627	8.58025747857429	8.62709220931908	28.0916641408899	2.73843754919668	27.4638462294308	2.67471727880471	0.25	10.9537501967867	rising	NA	NA	NA	NA	NA	NA
NO-000-we-0-F-WE2_A007_8206	000-we-0-WE2_A007_8206	WE2_A007_8206	whisf-eslo2	comment fais-tu ton omelette ? 			?	?	?	4	wh-ex-situ	comment	ex-situ	autre	NO	NO	NO	subj-clitic	NO	1	inverted-subj	NO	0	NO	NO	NO	0	1	flechi	lexical	YES	NO	NO	0	0	NO	NO	NO	NO	NO	YES	WE2_A007.xml	spk2	comment fais-tu ton omelette?	ZU9	NOAGE	F	YES	7	5	0	1.085	1.307	1.085	78.2918591696743	254.316204850959	177.733964264864	42.1628444311809	-4.22785243500888	16.1594807097282	9.32329266640526	5.05889459061164	omelette	0.785	1.085	2	l\ept	0.875	1.085	\ep	0.905	1.055	0.98	100.371165246717	100.964212790792	98.9615305113008	2.96618228768759	0.06099230218573	-0.070057873434188	-0.180723384999552	\ctm	0.785	0.875	omelette	NO	\ct	0.785	0.845	0.815	170.810226763121	170.818337354706	169.757143414894	0.526879768474329	9.26838695770627	9.26287164414502	9.16098756100137	-70.439061516404	-9.20739465552054	-69.8541245639145	-9.33292951757921	0.165	-55.8023918516396	fall	NA	NA	NA	NA	NA	NA
NO-000-we-0-F-WE2_A012_1030	000-we-0-WE2_A012_1030	WE2_A012_1030	whisf-eslo2	OK et comment ça se passe le travail en équipe ? 			?	?	2	10	wh-ex-situ	comment	ex-situ	autre	NO	NO	subj-full-DP	NO	NO	1	NO	NO	0	NO	NO	NO	0	1	flechi	lexical	YES	NO	NO	0	0	NO	YES	NO	NO	NO	YES	WE2_A012.xml	spk1	OK et comment ça se passe le travail en équipe ?	ch_PP6	NOAGE	F	YES	14	10	0.045	2.445	2.485	2.4	69.5554307436908	429.728567979149	192.793504328969	60.0196055067552	-5.50569231705964	25.261303813416	10.6576650411801	4.86459476888306	équipe	2.195	2.445	2	kip	2.225	2.445	i	2.305	2.405	2.355	360.018809855031	330.969818714267	321.675312423717	1.31585327340078	22.175871825773	20.6755847058698	20.2272626147698	e	2.195	2.225	équipe	NO	e	2.195	2.225	2.21	167.424869722023	167.83905389164	166.725924379701	0.266052344877469	8.92171605910227	8.96357606444307	8.84974137422852	192.593940133008	13.2541557666707	163.130764822626	11.7120086414267	0.145	91.4079708046254	rising	NA	NA	NA	NA	NA	NA
NO-000-we-0-F-WE2_A012_1244	000-we-0-WE2_A012_1244	WE2_A012_1244	whisf-eslo2	et comment sont attribuées les écoles ? 			?	?	2	6	wh-ex-situ	comment	ex-situ	autre	NO	NO	subj-full-DP	NO	NO	1	NO	NO	0	NO	NO	NO	0	1	flechi	lexical	YES	NO	NO	0	0	NO	NO	NO	NO	NO	YES	WE2_A012.xml	spk1	et comment sont attribuées les écoles ?	ch_PP6	NOAGE	F	YES	12	7	0.095	1.155	1.269	1.06	92.6650019584252	252.450000053166	202.794435084227	38.6659031737296	-1.31878090101703	16.0319721522041	11.8193218728579	4.16034290654753	écoles	0.885	1.155	2	k\ctl	1.025	1.155	\ct	1.055	1.125	1.09	219.989788318103	221.040572168844	223.765323899318	1.22493185962953	13.6461139539794	13.6944739812339	13.9438378130079	ze	0.885	1.025	écoles	NO	e	0.955	1.025	0.99	181.891977330705	184.797790486618	184.620608912708	0.216431906459279	10.3569715252994	10.6302114280463	10.6147632934388	38.097810987398	3.28914242867993	36.2427816822264	3.06426255318759	0.1	32.8914242867994	rising	NA	NA	NA	NA	NA	NA
NO-000-we-0-F-WE2_A012_1716	000-we-0-WE2_A012_1716	WE2_A012_1716	whisf-eslo2	comment tu occupes ton temps libre ? 			Y	8	0	6	wh-ex-situ	comment	ex-situ	autre	NO	NO	NO	subj-clitic	NO	1	NO	NO	0	NO	NO	NO	0	1	flechi	lexical	YES	NO	NO	0	0	NO	NO	NO	NO	NO	YES	WE2_A012.xml	spk1	est-ce que tu pourrais dire ce que tu fais quand tu ne travailles pas ? comment tu occupes ton temps libre ?	ch_PP6	NOAGE	F	YES	8	6	3.755	5.155	5.519	1.4	159.61861821099	321.769528469872	221.523017258927	36.0351046193351	8.09554727993223	20.2329045251151	13.5619303627494	2.63595924713883	libre	4.805	5.155	1	lib\rc	4.805	5.155	i	4.835	4.955	4.895	187.301646581732	188.378833459639	187.97179220667	0.705378173725822	10.8643371203315	10.9505204349033	10.9260583487418	ta\~^	4.645	4.805	temps	YES	a\~^	4.695	4.805	4.75	229.520107338687	225.403864134307	227.689805853147	0.449260563448838	14.3833124689462	14.064885034671	14.2448364055027	-42.2184607569556	-3.51897534861465	-37.0250306746687	-3.11436459976766	0.145	-24.2687955076873	fall	NA	NA	NA	NA	NA	NA
